stno,year,month,day,hour,minute,date,imaxrdry,maxdry,imindry,mindry,istddry,stdddry,imaxgrass,maxgrass,imingrass,mingrass,istdgrass,stdgrass,imaxsoil5,maxsoil5,iminsoil5,minsoil5,istdsoil5,stdsoil5,imaxsoil10,maxsoil10,iminsoil10,minsoil10,istdsoil10,stdsoil10,imaxsoil20,maxsoil20,iminsoil20,minsoil20,istdsoil20,stdsoil20,imaxearth30,maxearth30,iminearth30,minearth30,istdearth30,stdearth30,imaxearth50,maxearth50,iminearth50,minearth50,istdearth50,stdearth50,imaxearth100,maxearth100,iminearth100,minearth100,istdearth100,stdearth100,imaxhum,maxhum,iminhum,minhum,istdhum,stdhum,imaxbaro,maxbaro,iminbaro,minbaro,istdbaro,stdbaro
175,2016,12,1,1,40,01-dec-2016 01:40:00,0,0.006,0,-0.119,0,0.041,0,-4.511,0,-4.945,0,0.140,0,1.173,0,1.147,0,0.006,0,2.056,0,2.021,0,0.008,0,4.051,0,4.021,0,0.007,0,4.818,0,4.791,0,0.007,0,6.448,0,6.422,0,0.007,0,9.210,0,9.180,0,0.009,0,96.800,0,95.800,0,0.253,0,1027.840,0,1027.740,0,0.030
175,2016,12,1,1,50,01-dec-2016 01:50:00,0,-0.053,0,-0.158,0,0.027,0,-4.741,0,-4.989,0,0.081,0,1.164,0,1.129,0,0.008,0,2.044,0,2.011,0,0.008,0,4.045,0,4.015,0,0.007,0,4.813,0,4.787,0,0.008,0,6.446,0,6.413,0,0.007,0,9.200,0,9.170,0,0.008,0,97.200,0,96.200,0,0.200,0,1027.740,0,1027.700,0,0.012
175,2016,12,1,2,0,01-dec-2016 02:00:00,0,-0.032,0,-0.134,0,0.026,0,-4.622,0,-4.892,0,0.080,0,1.154,0,1.124,0,0.007,0,2.030,0,2.005,0,0.006,0,4.040,0,4.005,0,0.008,0,4.803,0,4.777,0,0.007,0,6.441,0,6.412,0,0.007,0,9.200,0,9.170,0,0.006,0,97.300,0,96.500,0,0.198,0,1027.710,0,1027.670,0,0.009
175,2016,12,1,2,10,01-dec-2016 02:10:00,0,-0.017,0,-0.143,0,0.034,0,-4.705,0,-4.962,0,0.073,0,1.153,0,1.119,0,0.008,0,2.029,0,1.999,0,0.007,0,4.029,0,4.005,0,0.005,0,4.798,0,4.758,0,0.008,0,6.433,0,6.411,0,0.006,0,9.200,0,9.170,0,0.007,0,97.300,0,96.600,0,0.196,0,1027.700,0,1027.580,0,0.035
175,2016,12,1,2,20,01-dec-2016 02:20:00,0,-0.138,0,-0.305,0,0.054,0,-4.634,0,-4.815,0,0.045,0,1.135,0,1.100,0,0.008,0,2.021,0,1.977,0,0.009,0,4.024,0,3.984,0,0.009,0,4.793,0,4.749,0,0.009,0,6.444,0,6.406,0,0.008,0,9.210,0,9.170,0,0.007,0,97.200,0,96.200,0,0.289,0,1027.580,0,1027.520,0,0.017
175,2016,12,1,2,30,01-dec-2016 02:30:00,0,-0.305,0,-0.446,0,0.042,0,-4.727,0,-5.345,0,0.179,0,1.117,0,1.087,0,0.006,0,2.004,0,1.969,0,0.009,0,4.008,0,3.984,0,0.006,0,4.776,0,4.747,0,0.006,0,6.436,0,6.396,0,0.008,0,9.210,0,9.160,0,0.009,0,97.100,0,95.900,0,0.315,0,1027.510,0,1027.440,0,0.023
175,2016,12,1,2,40,01-dec-2016 02:40:00,0,-0.371,0,-0.460,0,0.028,0,-4.994,0,-5.451,0,0.139,0,1.118,0,1.082,0,0.008,0,1.999,0,1.965,0,0.008,0,4.000,0,3.973,0,0.007,0,4.768,0,4.741,0,0.007,0,6.426,0,6.395,0,0.006,0,9.190,0,9.170,0,0.007,0,97.500,0,96.600,0,0.248,0,1027.460,0,1027.380,0,0.023
175,2016,12,1,2,50,01-dec-2016 02:50:00,0,-0.416,0,-0.512,0,0.028,0,-4.904,0,-5.125,0,0.062,0,1.098,0,1.067,0,0.009,0,1.989,0,1.958,0,0.007,0,3.989,0,3.958,0,0.008,0,4.766,0,4.726,0,0.007,0,6.421,0,6.396,0,0.007,0,9.200,0,9.170,0,0.007,0,97.100,0,96.200,0,0.250,0,1027.390,0,1027.330,0,0.017
175,2016,12,1,3,0,01-dec-2016 03:00:00,0,-0.470,0,-0.532,0,0.016,0,-5.118,0,-5.230,0,0.031,0,1.083,0,1.054,0,0.007,0,1.969,0,1.948,0,0.006,0,3.992,0,3.958,0,0.007,0,4.746,0,4.717,0,0.006,0,6.422,0,6.396,0,0.006,0,9.200,0,9.160,0,0.007,0,97.500,0,96.200,0,0.367,0,1027.380,0,1027.310,0,0.022
175,2016,12,1,3,10,01-dec-2016 03:10:00,0,-0.409,0,-0.475,0,0.019,0,-5.213,0,-5.434,0,0.069,0,1.080,0,1.044,0,0.009,0,1.970,0,1.933,0,0.009,0,3.980,0,3.941,0,0.010,0,4.739,0,4.713,0,0.005,0,6.413,0,6.387,0,0.006,0,9.200,0,9.160,0,0.007,0,97.900,0,96.900,0,0.258,0,1027.310,0,1027.290,0,0.008
175,2016,12,1,3,20,01-dec-2016 03:20:00,0,-0.405,0,-0.476,0,0.018,0,-5.350,0,-5.635,0,0.084,0,1.067,0,1.033,0,0.007,0,1.954,0,1.924,0,0.007,0,3.969,0,3.938,0,0.007,0,4.732,0,4.702,0,0.008,0,6.416,0,6.381,0,0.008,0,9.190,0,9.160,0,0.007,0,97.800,0,96.700,0,0.228,0,1027.290,0,1027.230,0,0.020
175,2016,12,1,3,30,01-dec-2016 03:30:00,0,-0.385,0,-0.484,0,0.028,0,-5.561,0,-5.706,0,0.036,0,1.053,0,1.023,0,0.009,0,1.950,0,1.915,0,0.008,0,3.969,0,3.934,0,0.008,0,4.727,0,4.697,0,0.007,0,6.411,0,6.374,0,0.008,0,9.190,0,9.160,0,0.008,0,98.200,0,97.200,0,0.273,0,1027.260,0,1027.210,0,0.016
175,2016,12,1,3,40,01-dec-2016 03:40:00,0,-0.479,0,-0.652,0,0.049,0,-5.594,0,-5.886,0,0.069,0,1.039,0,1.004,0,0.008,0,1.937,0,1.909,0,0.008,0,3.956,0,3.926,0,0.007,0,4.719,0,4.683,0,0.009,0,6.403,0,6.372,0,0.008,0,9.190,0,9.160,0,0.006,0,97.700,0,96.800,0,0.244,0,1027.240,0,1027.190,0,0.014
175,2016,12,1,3,50,01-dec-2016 03:50:00,0,-0.226,0,-0.665,0,0.155,0,-5.286,0,-5.876,0,0.203,0,1.028,0,0.986,0,0.010,0,1.926,0,1.892,0,0.008,0,3.954,0,3.911,0,0.007,0,4.708,0,4.673,0,0.007,0,6.413,0,6.374,0,0.008,0,9.190,0,9.160,0,0.007,0,98.400,0,97.300,0,0.325,0,1027.240,0,1027.200,0,0.011
175,2016,12,1,4,0,01-dec-2016 04:00:00,0,-0.186,0,-0.317,0,0.037,0,-4.975,0,-5.311,0,0.116,0,1.010,0,0.981,0,0.007,0,1.921,0,1.882,0,0.007,0,3.938,0,3.906,0,0.008,0,4.699,0,4.665,0,0.008,0,6.404,0,6.364,0,0.009,0,9.190,0,9.160,0,0.007,0,98.300,0,96.800,0,0.433,0,1027.250,0,1027.140,0,0.041
175,2016,12,1,4,10,01-dec-2016 04:10:00,0,-0.103,0,-0.337,0,0.078,0,-4.961,0,-5.078,0,0.031,0,1.000,0,0.969,0,0.007,0,1.899,0,1.874,0,0.007,0,3.922,0,3.899,0,0.006,0,4.687,0,4.658,0,0.008,0,6.398,0,6.361,0,0.007,0,9.190,0,9.160,0,0.007,0,98.300,0,97.000,0,0.325,0,1027.150,0,1027.100,0,0.012
175,2016,12,1,4,20,01-dec-2016 04:20:00,0,-0.144,0,-0.290,0,0.044,0,-4.843,0,-5.089,0,0.086,0,0.983,0,0.947,0,0.008,0,1.900,0,1.863,0,0.008,0,3.924,0,3.888,0,0.009,0,4.682,0,4.646,0,0.008,0,6.391,0,6.362,0,0.007,0,9.190,0,9.160,0,0.006,0,97.900,0,96.700,0,0.314,0,1027.110,0,1026.930,0,0.056
175,2016,12,1,4,30,01-dec-2016 04:30:00,0,-0.068,0,-0.280,0,0.050,0,-4.747,0,-5.019,0,0.069,0,0.974,0,0.936,0,0.008,0,1.894,0,1.852,0,0.011,0,3.915,0,3.882,0,0.008,0,4.678,0,4.636,0,0.009,0,6.388,0,6.356,0,0.007,0,9.180,0,9.150,0,0.006,0,97.500,0,96.300,0,0.355,0,1026.930,0,1026.890,0,0.010
175,2016,12,1,4,40,01-dec-2016 04:40:00,0,0.013,0,-0.132,0,0.042,0,-4.627,0,-5.087,0,0.109,0,0.957,0,0.922,0,0.008,0,1.878,0,1.838,0,0.008,0,3.908,0,3.869,0,0.007,0,4.670,0,4.640,0,0.007,0,6.381,0,6.347,0,0.008,0,9.180,0,9.150,0,0.008,0,97.900,0,96.200,0,0.478,0,1026.890,0,1026.840,0,0.014
175,2016,12,1,4,50,01-dec-2016 04:50:00,0,-0.137,0,-0.257,0,0.035,0,-5.127,0,-5.478,0,0.092,0,0.948,0,0.913,0,0.008,0,1.869,0,1.830,0,0.007,0,3.895,0,3.871,0,0.006,0,4.657,0,4.629,0,0.006,0,6.379,0,6.338,0,0.008,0,9.180,0,9.150,0,0.007,0,97.100,0,95.600,0,0.493,0,1026.900,0,1026.820,0,0.027
175,2016,12,1,5,0,01-dec-2016 05:00:00,0,-0.141,0,-0.436,0,0.107,0,-5.297,0,-5.516,0,0.056,0,0.932,0,0.897,0,0.007,0,1.855,0,1.823,0,0.007,0,3.896,0,3.853,0,0.009,0,4.653,0,4.622,0,0.007,0,6.367,0,6.336,0,0.007,0,9.190,0,9.150,0,0.007,0,98.200,0,96.200,0,0.517,0,1026.860,0,1026.820,0,0.013
175,2016,12,1,5,10,01-dec-2016 05:10:00,0,-0.338,0,-0.420,0,0.024,0,-5.531,0,-5.715,0,0.050,0,0.913,0,0.887,0,0.006,0,1.853,0,1.811,0,0.009,0,3.882,0,3.849,0,0.008,0,4.642,0,4.610,0,0.008,0,6.368,0,6.335,0,0.007,0,9.180,0,9.150,0,0.006,0,97.900,0,96.700,0,0.290,0,1026.840,0,1026.800,0,0.009
175,2016,12,1,5,20,01-dec-2016 05:20:00,0,-0.369,0,-0.579,0,0.055,0,-5.568,0,-5.731,0,0.040,0,0.904,0,0.872,0,0.008,0,1.837,0,1.809,0,0.006,0,3.880,0,3.844,0,0.008,0,4.634,0,4.608,0,0.005,0,6.369,0,6.337,0,0.008,0,9.180,0,9.140,0,0.008,0,97.800,0,95.600,0,0.667,0,1026.830,0,1026.790,0,0.012
175,2016,12,1,5,30,01-dec-2016 05:30:00,0,-0.503,0,-0.616,0,0.035,0,-5.684,0,-5.852,0,0.039,0,0.893,0,0.859,0,0.008,0,1.831,0,1.800,0,0.008,0,3.872,0,3.834,0,0.009,0,4.628,0,4.588,0,0.008,0,6.359,0,6.332,0,0.007,0,9.180,0,9.140,0,0.009,0,98.100,0,96.500,0,0.522,0,1026.820,0,1026.740,0,0.029
175,2016,12,1,5,40,01-dec-2016 05:40:00,0,-0.540,0,-0.680,0,0.045,0,-5.714,0,-5.885,0,0.042,0,0.874,0,0.834,0,0.010,0,1.815,0,1.794,0,0.006,0,3.856,0,3.820,0,0.007,0,4.618,0,4.583,0,0.008,0,6.359,0,6.324,0,0.009,0,9.180,0,9.150,0,0.007,0,98.500,0,96.300,0,0.710,0,1026.860,0,1026.730,0,0.041
175,2016,12,1,5,50,01-dec-2016 05:50:00,0,-0.631,0,-0.785,0,0.045,0,-5.668,0,-5.970,0,0.096,0,0.857,0,0.830,0,0.006,0,1.811,0,1.784,0,0.007,0,3.854,0,3.816,0,0.007,0,4.604,0,4.577,0,0.007,0,6.349,0,6.323,0,0.006,0,9.170,0,9.150,0,0.006,0,97.900,0,96.500,0,0.297,0,1026.890,0,1026.790,0,0.033
175,2016,12,1,6,0,01-dec-2016 06:00:00,0,-0.466,0,-0.756,0,0.066,0,-5.340,0,-5.818,0,0.124,0,0.847,0,0.814,0,0.007,0,1.802,0,1.773,0,0.007,0,3.845,0,3.813,0,0.007,0,4.596,0,4.565,0,0.007,0,6.345,0,6.316,0,0.006,0,9.170,0,9.140,0,0.006,0,98.200,0,95.700,0,0.726,0,1026.790,0,1026.730,0,0.017
175,2016,12,1,6,10,01-dec-2016 06:10:00,0,-0.268,0,-0.467,0,0.060,0,-5.183,0,-5.572,0,0.116,0,0.837,0,0.796,0,0.010,0,1.793,0,1.761,0,0.008,0,3.838,0,3.809,0,0.008,0,4.590,0,4.559,0,0.007,0,6.346,0,6.306,0,0.010,0,9.180,0,9.140,0,0.008,0,99.700,0,96.400,0,1.155,0,1026.760,0,1026.720,0,0.010
175,2016,12,1,6,20,01-dec-2016 06:20:00,0,-0.472,0,-0.598,0,0.034,0,-5.582,0,-6.099,0,0.148,0,0.820,0,0.787,0,0.007,0,1.782,0,1.744,0,0.009,0,3.831,0,3.798,0,0.008,0,4.582,0,4.550,0,0.007,0,6.341,0,6.304,0,0.009,0,9.180,0,9.140,0,0.007,0,97.500,0,96.200,0,0.414,0,1026.760,0,1026.710,0,0.017
175,2016,12,1,6,30,01-dec-2016 06:30:00,0,-0.535,0,-0.872,0,0.101,0,-5.655,0,-5.946,0,0.079,0,0.804,0,0.762,0,0.010,0,1.769,0,1.744,0,0.006,0,3.820,0,3.799,0,0.006,0,4.577,0,4.546,0,0.007,0,6.329,0,6.297,0,0.007,0,9.170,0,9.140,0,0.009,0,99.200,0,96.800,0,0.571,0,1026.730,0,1026.700,0,0.012
175,2016,12,1,6,40,01-dec-2016 06:40:00,0,-0.858,0,-0.918,0,0.014,0,-5.460,0,-5.737,0,0.071,0,0.788,0,0.746,0,0.009,0,1.759,0,1.728,0,0.008,0,3.825,0,3.789,0,0.008,0,4.567,0,4.536,0,0.008,0,6.329,0,6.303,0,0.007,0,9.170,0,9.140,0,0.008,0,98.000,0,96.500,0,0.477,0,1026.740,0,1026.700,0,0.016
175,2016,12,1,6,50,01-dec-2016 06:50:00,0,-0.893,0,-0.963,0,0.016,0,-5.737,0,-6.022,0,0.067,0,0.772,0,0.736,0,0.008,0,1.752,0,1.723,0,0.007,0,3.813,0,3.774,0,0.008,0,4.560,0,4.527,0,0.008,0,6.323,0,6.292,0,0.007,0,9.160,0,9.130,0,0.008,0,98.300,0,96.600,0,0.532,0,1026.750,0,1026.720,0,0.008
175,2016,12,1,7,0,01-dec-2016 07:00:00,0,-0.904,0,-0.997,0,0.025,0,-5.159,0,-5.871,0,0.223,0,0.758,0,0.725,0,0.007,0,1.750,0,1.713,0,0.008,0,3.797,0,3.767,0,0.008,0,4.553,0,4.515,0,0.007,0,6.320,0,6.282,0,0.008,0,9.160,0,9.130,0,0.006,0,98.100,0,96.500,0,0.481,0,1026.730,0,1026.690,0,0.012
175,2016,12,1,7,10,01-dec-2016 07:10:00,0,-0.300,0,-0.894,0,0.197,0,-3.949,0,-5.119,0,0.403,0,0.745,0,0.714,0,0.008,0,1.732,0,1.705,0,0.008,0,3.793,0,3.760,0,0.008,0,4.549,0,4.513,0,0.007,0,6.321,0,6.289,0,0.007,0,9.160,0,9.140,0,0.006,0,98.200,0,97.300,0,0.235,0,1026.690,0,1026.610,0,0.026
175,2016,12,1,7,20,01-dec-2016 07:20:00,0,-0.177,0,-0.308,0,0.030,0,-3.587,0,-3.941,0,0.096,0,0.737,0,0.700,0,0.009,0,1.729,0,1.695,0,0.008,0,3.788,0,3.755,0,0.007,0,4.536,0,4.508,0,0.006,0,6.318,0,6.284,0,0.008,0,9.160,0,9.130,0,0.007,0,98.400,0,97.100,0,0.385,0,1026.610,0,1026.570,0,0.012
175,2016,12,1,7,30,01-dec-2016 07:30:00,0,-0.220,0,-0.394,0,0.044,0,-3.831,0,-4.328,0,0.148,0,0.741,0,0.687,0,0.011,0,1.713,0,1.685,0,0.007,0,3.779,0,3.750,0,0.008,0,4.532,0,4.504,0,0.006,0,6.313,0,6.284,0,0.007,0,9.170,0,9.140,0,0.006,0,98.200,0,97.400,0,0.196,0,1026.650,0,1026.580,0,0.021
175,2016,12,1,7,40,01-dec-2016 07:40:00,0,-0.394,0,-0.599,0,0.064,0,-4.268,0,-4.790,0,0.170,0,0.707,0,0.673,0,0.007,0,1.704,0,1.674,0,0.007,0,3.769,0,3.740,0,0.007,0,4.532,0,4.493,0,0.008,0,6.308,0,6.273,0,0.009,0,9.160,0,9.130,0,0.008,0,98.500,0,96.900,0,0.386,0,1026.650,0,1026.600,0,0.018
175,2016,12,1,7,50,01-dec-2016 07:50:00,0,-0.475,0,-0.595,0,0.040,0,-4.694,0,-5.041,0,0.105,0,0.697,0,0.667,0,0.008,0,1.699,0,1.663,0,0.009,0,3.769,0,3.733,0,0.008,0,4.522,0,4.487,0,0.009,0,6.298,0,6.268,0,0.008,0,9.160,0,9.130,0,0.007,0,98.200,0,96.800,0,0.331,0,1026.720,0,1026.600,0,0.045
175,2016,12,1,8,0,01-dec-2016 08:00:00,0,-0.524,0,-0.606,0,0.020,0,-4.966,0,-5.378,0,0.135,0,0.687,0,0.657,0,0.006,0,1.685,0,1.663,0,0.006,0,3.754,0,3.719,0,0.009,0,4.512,0,4.481,0,0.008,0,6.299,0,6.258,0,0.007,0,9.160,0,9.130,0,0.006,0,98.200,0,97.200,0,0.303,0,1026.700,0,1026.620,0,0.022
175,2016,12,1,8,10,01-dec-2016 08:10:00,0,-0.589,0,-0.802,0,0.061,0,-5.073,0,-5.514,0,0.130,0,0.672,0,0.641,0,0.008,0,1.684,0,1.653,0,0.008,0,3.750,0,3.719,0,0.009,0,4.507,0,4.467,0,0.008,0,6.288,0,6.263,0,0.006,0,9.160,0,9.130,0,0.006,0,98.100,0,96.700,0,0.394,0,1026.650,0,1026.600,0,0.015
175,2016,12,1,8,20,01-dec-2016 08:20:00,0,-0.817,0,-1.026,0,0.064,0,-5.474,0,-5.763,0,0.083,0,0.664,0,0.639,0,0.006,0,1.674,0,1.646,0,0.007,0,3.741,0,3.711,0,0.007,0,4.499,0,4.467,0,0.007,0,6.285,0,6.260,0,0.006,0,9.150,0,9.130,0,0.006,0,98.000,0,97.100,0,0.215,0,1026.710,0,1026.640,0,0.021
175,2016,12,1,8,30,01-dec-2016 08:30:00,0,-0.933,0,-1.004,0,0.017,0,-4.676,0,-5.491,0,0.237,0,0.658,0,0.620,0,0.008,0,1.668,0,1.632,0,0.008,0,3.742,0,3.714,0,0.005,0,4.490,0,4.460,0,0.007,0,6.290,0,6.246,0,0.009,0,9.160,0,9.130,0,0.008,0,97.600,0,96.700,0,0.217,0,1026.790,0,1026.710,0,0.024
175,2016,12,1,8,40,01-dec-2016 08:40:00,0,-0.969,0,-1.100,0,0.038,0,-4.822,0,-5.281,0,0.128,0,0.640,0,0.600,0,0.008,0,1.658,0,1.626,0,0.006,0,3.732,0,3.698,0,0.008,0,4.484,0,4.443,0,0.009,0,6.276,0,6.251,0,0.007,0,9.150,0,9.120,0,0.007,0,97.800,0,97.000,0,0.227,0,1026.730,0,1026.720,0,0.005
175,2016,12,1,8,50,01-dec-2016 08:50:00,0,-1.023,0,-1.092,0,0.016,0,-4.841,0,-5.268,0,0.121,0,0.623,0,0.598,0,0.006,0,1.653,0,1.623,0,0.008,0,3.726,0,3.690,0,0.008,0,4.474,0,4.441,0,0.007,0,6.270,0,6.247,0,0.006,0,9.160,0,9.120,0,0.007,0,98.300,0,96.600,0,0.469,0,1026.770,0,1026.720,0,0.013
175,2016,12,1,9,0,01-dec-2016 09:00:00,0,-1.083,0,-1.143,0,0.015,0,-4.900,0,-5.176,0,0.069,0,0.624,0,0.584,0,0.008,0,1.652,0,1.615,0,0.008,0,3.716,0,3.686,0,0.008,0,4.472,0,4.434,0,0.009,0,6.271,0,6.240,0,0.009,0,9.160,0,9.120,0,0.008,0,98.200,0,96.900,0,0.352,0,1026.770,0,1026.700,0,0.018
175,2016,12,1,9,10,01-dec-2016 09:10:00,0,-0.956,0,-1.067,0,0.030,0,-4.609,0,-4.910,0,0.087,0,0.604,0,0.577,0,0.007,0,1.635,0,1.609,0,0.006,0,3.704,0,3.680,0,0.006,0,4.462,0,4.432,0,0.008,0,6.269,0,6.242,0,0.006,0,9.150,0,9.120,0,0.007,0,98.300,0,97.100,0,0.314,0,1026.760,0,1026.720,0,0.009
175,2016,12,1,9,20,01-dec-2016 09:20:00,0,-0.872,0,-1.024,0,0.048,0,-4.664,0,-4.855,0,0.055,0,0.600,0,0.562,0,0.009,0,1.627,0,1.594,0,0.007,0,3.699,0,3.672,0,0.008,0,4.455,0,4.430,0,0.006,0,6.258,0,6.233,0,0.007,0,9.160,0,9.110,0,0.009,0,98.400,0,97.200,0,0.328,0,1026.790,0,1026.750,0,0.013
175,2016,12,1,9,30,01-dec-2016 09:30:00,0,-0.382,0,-0.873,0,0.178,0,-3.974,0,-4.670,0,0.221,0,0.586,0,0.555,0,0.008,0,1.622,0,1.585,0,0.009,0,3.703,0,3.662,0,0.008,0,4.456,0,4.419,0,0.007,0,6.258,0,6.233,0,0.006,0,9.150,0,9.110,0,0.007,0,98.700,0,96.800,0,0.680,0,1026.740,0,1026.680,0,0.017
175,2016,12,1,9,40,01-dec-2016 09:40:00,0,0.175,0,-0.392,0,0.166,0,-1.270,0,-3.974,0,0.940,0,0.583,0,0.551,0,0.008,0,1.610,0,1.582,0,0.008,0,3.685,0,3.660,0,0.005,0,4.448,0,4.415,0,0.008,0,6.254,0,6.221,0,0.007,0,9.150,0,9.120,0,0.008,0,98.800,0,97.200,0,0.438,0,1026.780,0,1026.700,0,0.022
175,2016,12,1,9,50,01-dec-2016 09:50:00,0,0.441,0,0.200,0,0.058,0,-0.163,0,-1.194,0,0.301,0,0.576,0,0.546,0,0.008,0,1.603,0,1.571,0,0.007,0,3.688,0,3.648,0,0.007,0,4.445,0,4.416,0,0.006,0,6.252,0,6.221,0,0.007,0,9.140,0,9.120,0,0.006,0,98.600,0,97.400,0,0.281,0,1026.810,0,1026.770,0,0.011
175,2016,12,1,10,0,01-dec-2016 10:00:00,0,0.652,0,0.441,0,0.063,0,-0.041,0,-0.143,0,0.024,0,0.575,0,0.549,0,0.006,0,1.597,0,1.568,0,0.007,0,3.678,0,3.652,0,0.007,0,4.440,0,4.409,0,0.008,0,6.251,0,6.212,0,0.007,0,9.140,0,9.110,0,0.006,0,99.100,0,97.500,0,0.498,0,1026.830,0,1026.790,0,0.010
175,2016,12,1,10,10,01-dec-2016 10:10:00,0,0.812,0,0.642,0,0.047,0,-0.021,0,-0.060,0,0.009,0,0.593,0,0.558,0,0.008,0,1.600,0,1.568,0,0.010,0,3.675,0,3.642,0,0.008,0,4.436,0,4.410,0,0.006,0,6.245,0,6.214,0,0.007,0,9.150,0,9.110,0,0.008,0,99.500,0,98.100,0,0.321,0,1026.840,0,1026.800,0,0.011
